Latitude,Longitude,Elevation,Mean Temperature,Humidity,Rainfall
8.9,80.0,10.0,26.18,83.74,3.6
8.9,80.1,32.0,26.18,83.74,3.6
8.9,80.2,48.0,26.18,83.74,3.6
8.9,80.3,66.0,26.18,83.74,3.6
8.9,80.4,69.0,25.66,87.17,5.55
8.9,80.5,96.0,25.66,87.17,5.55
8.9,80.6,101.0,25.66,87.17,5.55
8.9,80.7,50.0,25.66,87.17,5.55
8.9,80.8,36.0,25.66,87.17,5.55
8.9,80.9,18.0,25.66,87.17,5.55
8.9,81.0,6.0,27.25,81.12,6.7
8.9,81.1,0.0,27.25,81.12,6.7
8.9,81.2,0.0,27.25,81.12,6.7
8.9,81.3,0.0,27.25,81.12,6.7
8.9,81.4,0.0,27.25,81.12,6.7
8.9,81.5,0.0,27.25,81.12,6.7
8.9,81.6,0.0,27.97,78.81,4.77
8.9,81.7,0.0,27.97,78.81,4.77
8.9,81.8,0.0,27.97,78.81,4.77
8.9,81.9,0.0,27.97,78.81,4.77
8.9,82.0,0.0,27.97,78.81,4.77
8.9,82.1,0.0,27.97,78.81,4.77
8.9,82.2,0.0,28.14,78.31,3.16
8.9,82.3,0.0,28.14,78.31,3.16
8.9,82.4,0.0,28.14,78.31,3.16
8.9,82.5,0.0,28.14,78.31,3.16
8.9,82.6,0.0,28.14,78.31,3.16
8.9,82.7,0.0,28.14,78.31,3.16
8.9,82.8,0.0,28.14,78.31,3.16
8.9,82.9,0.0,28.21,78.55,2.21
8.9,83.0,0.0,28.21,78.55,2.21
8.9,83.1,0.0,28.21,78.55,2.21
8.9,83.2,0.0,28.21,78.55,2.21
8.9,83.3,0.0,28.21,78.55,2.21
8.9,83.4,0.0,28.21,78.55,2.21
8.9,83.5,0.0,28.26,78.62,1.87
8.9,83.6,0.0,28.26,78.62,1.87
8.9,83.7,0.0,28.26,78.62,1.87
8.9,83.8,0.0,28.26,78.62,1.87
8.9,83.9,0.0,28.26,78.62,1.87
8.9,84.0,0.0,28.26,78.62,1.87
8.9,84.1,0.0,28.26,78.72,1.63
8.9,84.2,0.0,28.26,78.72,1.63
8.9,84.3,0.0,28.26,78.72,1.63
8.9,84.4,0.0,28.26,78.72,1.63
8.9,84.5,0.0,28.26,78.72,1.63
8.9,84.6,0.0,28.26,78.72,1.63
8.9,84.7,0.0,28.2,79.11,1.11
8.9,84.8,0.0,28.2,79.11,1.11
8.9,84.9,0.0,28.2,79.11,1.11
8.9,85.0,0.0,28.2,79.11,1.11
8.9,85.1,0.0,28.2,79.11,1.11
8.9,85.2,0.0,28.2,79.11,1.11
8.9,85.3,0.0,28.2,79.11,1.11
8.9,85.4,0.0,28.13,79.53,0.68
8.9,85.5,0.0,28.13,79.53,0.68
8.9,85.6,0.0,28.13,79.53,0.68
8.9,85.7,0.0,28.13,79.53,0.68
8.9,85.8,0.0,28.13,79.53,0.68
8.9,85.9,0.0,28.13,79.53,0.68
8.9,86.0,0.0,28.09,79.7,0.5
8.9,86.1,0.0,28.09,79.7,0.5
8.9,86.2,0.0,28.09,79.7,0.5
8.9,86.3,0.0,28.09,79.7,0.5
8.9,86.4,0.0,28.09,79.7,0.5
8.9,86.5,0.0,28.09,79.7,0.5
8.9,86.6,0.0,27.99,80.27,0.42
8.9,86.7,0.0,27.99,80.27,0.42
8.9,86.8,0.0,27.99,80.27,0.42
8.9,86.9,0.0,27.99,80.27,0.42
8.9,87.0,0.0,27.99,80.27,0.42
8.9,87.1,0.0,27.99,80.27,0.42
8.9,87.2,0.0,27.9,81.56,0.35
8.9,87.3,0.0,27.9,81.56,0.35
8.9,87.4,0.0,27.9,81.56,0.35
8.9,87.5,0.0,27.9,81.56,0.35
8.9,87.6,0.0,27.9,81.56,0.35
8.9,87.7,0.0,27.9,81.56,0.35
8.9,87.8,0.0,27.9,81.56,0.35
8.9,87.9,0.0,27.94,81.41,0.21
8.9,88.0,0.0,27.94,81.41,0.21
8.9,88.1,0.0,27.94,81.41,0.21
8.9,88.2,0.0,27.94,81.41,0.21
8.9,88.3,0.0,27.94,81.41,0.21
8.9,88.4,0.0,27.94,81.41,0.21
8.9,88.5,0.0,27.97,81.13,0.14
8.9,88.6,0.0,27.97,81.13,0.14
8.9,88.7,0.0,27.97,81.13,0.14
8.9,88.8,0.0,27.97,81.13,0.14
8.9,88.9,0.0,27.97,81.13,0.14
8.9,89.0,0.0,27.97,81.13,0.14
8.9,89.1,0.0,28.0,80.56,0.09
8.9,89.2,0.0,28.0,80.56,0.09
8.9,89.3,0.0,28.0,80.56,0.09
8.9,89.4,0.0,28.0,80.56,0.09
8.9,89.5,0.0,28.0,80.56,0.09
8.9,89.6,0.0,28.0,80.56,0.09
8.9,89.7,0.0,28.04,79.84,0.09
8.9,89.8,0.0,28.04,79.84,0.09
8.9,89.9,0.0,28.04,79.84,0.09
8.9,90.0,0.0,28.04,79.84,0.09
8.9,90.1,0.0,28.04,79.84,0.09
8.9,90.2,0.0,28.04,79.84,0.09
8.9,90.3,0.0,28.04,79.84,0.09
8.9,90.4,0.0,28.1,79.12,0.16
8.9,90.5,0.0,28.1,79.12,0.16
8.9,90.6,0.0,28.1,79.12,0.16
8.9,90.7,0.0,28.1,79.12,0.16
8.9,90.8,0.0,28.1,79.12,0.16
8.9,90.9,0.0,28.1,79.12,0.16
8.9,91.0,0.0,28.14,79.03,0.24
8.9,91.1,0.0,28.14,79.03,0.24
8.9,91.2,0.0,28.14,79.03,0.24
8.9,91.3,0.0,28.14,79.03,0.24
8.9,91.4,0.0,28.14,79.03,0.24
8.9,91.5,0.0,28.14,79.03,0.24
8.9,91.6,0.0,28.16,79.51,0.29
8.9,91.7,0.0,28.16,79.51,0.29
8.9,91.8,0.0,28.16,79.51,0.29
8.9,91.9,0.0,28.16,79.51,0.29
8.9,92.0,0.0,28.16,79.51,0.29
8.9,92.1,0.0,28.16,79.51,0.29
8.9,92.2,0.0,28.27,79.56,0.63
8.9,92.3,0.0,28.27,79.56,0.63
8.9,92.4,0.0,28.27,79.56,0.63
8.9,92.5,0.0,28.27,79.56,0.63
8.9,92.6,0.0,28.27,79.56,0.63
8.9,92.7,0.0,28.27,79.56,0.63
8.9,92.8,0.0,28.27,79.56,0.63
8.9,92.9,0.0,28.46,79.05,1.22
8.9,93.0,0.0,28.46,79.05,1.22
8.9,93.1,0.0,28.46,79.05,1.22
8.9,93.2,0.0,28.46,79.05,1.22
8.9,93.3,0.0,28.46,79.05,1.22
8.9,93.4,0.0,28.46,79.05,1.22
8.9,93.5,0.0,28.7,78.67,1.47
8.9,93.6,0.0,28.7,78.67,1.47
8.9,93.7,0.0,28.7,78.67,1.47
8.9,93.8,0.0,28.7,78.67,1.47
8.9,93.9,0.0,28.7,78.67,1.47
8.9,94.0,0.0,28.7,78.67,1.47
8.9,94.1,0.0,28.81,78.89,1.21
8.9,94.2,0.0,28.81,78.89,1.21
8.9,94.3,0.0,28.81,78.89,1.21
8.9,94.4,0.0,28.81,78.89,1.21
8.9,94.5,0.0,28.81,78.89,1.21
8.9,94.6,0.0,28.81,78.89,1.21
8.9,94.7,0.0,28.8,79.54,1.04
8.9,94.8,0.0,28.8,79.54,1.04
8.9,94.9,0.0,28.8,79.54,1.04
8.9,95.0,0.0,28.8,79.54,1.04
8.9,95.1,0.0,28.8,79.54,1.04
8.9,95.2,0.0,28.8,79.54,1.04
8.9,95.3,0.0,28.8,79.54,1.04
8.9,95.4,0.0,28.71,80.12,0.96
8.9,95.5,0.0,28.71,80.12,0.96
8.9,95.6,0.0,28.71,80.12,0.96
8.9,95.7,0.0,28.71,80.12,0.96
8.9,95.8,0.0,28.71,80.12,0.96
8.9,95.9,0.0,28.71,80.12,0.96
8.9,96.0,0.0,28.74,79.72,1.09
8.9,96.1,0.0,28.74,79.72,1.09
8.9,96.2,0.0,28.74,79.72,1.09
8.9,96.3,0.0,28.74,79.72,1.09
8.9,96.4,0.0,28.74,79.72,1.09
8.9,96.5,0.0,28.74,79.72,1.09
8.9,96.6,0.0,28.6,80.76,1.24
8.9,96.7,0.0,28.6,80.76,1.24
8.9,96.8,0.0,28.6,80.76,1.24
8.9,96.9,0.0,28.6,80.76,1.24
8.9,97.0,0.0,28.6,80.76,1.24
8.9,97.1,0.0,28.6,80.76,1.24
8.9,97.2,0.0,28.37,82.86,1.3
8.9,97.3,0.0,28.37,82.86,1.3
8.9,97.4,0.0,28.37,82.86,1.3
8.9,97.5,0.0,28.37,82.86,1.3
8.9,97.6,0.0,28.37,82.86,1.3
8.9,97.7,0.0,28.37,82.86,1.3
8.9,97.8,0.0,28.37,82.86,1.3
8.9,97.9,0.0,27.74,85.56,1.54
8.9,98.0,0.0,27.74,85.56,1.54
9.0,68.0,0.0,28.03,80.62,5.55
9.0,68.1,0.0,28.03,80.62,5.55
9.0,68.2,0.0,28.03,80.62,5.55
9.0,68.3,0.0,28.03,80.62,5.55
9.0,68.4,0.0,28.03,80.62,5.55
9.0,68.5,0.0,28.11,79.73,5.82
9.0,68.6,0.0,28.11,79.73,5.82
9.0,68.7,0.0,28.11,79.73,5.82
9.0,68.8,0.0,28.11,79.73,5.82
9.0,68.9,0.0,28.11,79.73,5.82
9.0,69.0,0.0,28.11,79.73,5.82
9.0,69.1,0.0,28.27,78.01,5.29
9.0,69.2,0.0,28.27,78.01,5.29
9.0,69.3,0.0,28.27,78.01,5.29
9.0,69.4,0.0,28.27,78.01,5.29
9.0,69.5,0.0,28.27,78.01,5.29
9.0,69.6,0.0,28.27,78.01,5.29
9.0,69.7,0.0,28.27,77.26,6.19
9.0,69.8,0.0,28.27,77.26,6.19
9.0,69.9,0.0,28.27,77.26,6.19
9.0,70.0,0.0,28.27,77.26,6.19
9.0,70.1,0.0,28.27,77.26,6.19
9.0,70.2,0.0,28.27,77.26,6.19
9.0,70.3,0.0,28.27,77.26,6.19
9.0,70.4,0.0,28.32,76.22,6.79
9.0,70.5,0.0,28.32,76.22,6.79
9.0,70.6,0.0,28.32,76.22,6.79
9.0,70.7,0.0,28.32,76.22,6.79
9.0,70.8,0.0,28.32,76.22,6.79
9.0,70.9,0.0,28.32,76.22,6.79
9.0,71.0,0.0,28.55,74.29,5.14
9.0,71.1,0.0,28.55,74.29,5.14
9.0,71.2,0.0,28.55,74.29,5.14
9.0,71.3,0.0,28.55,74.29,5.14
9.0,71.4,0.0,28.55,74.29,5.14
9.0,71.5,0.0,28.55,74.29,5.14
9.0,71.6,0.0,28.62,73.7,1.99
9.0,71.7,0.0,28.62,73.7,1.99
9.0,71.8,0.0,28.62,73.7,1.99
9.0,71.9,0.0,28.62,73.7,1.99
9.0,72.0,0.0,28.62,73.7,1.99
9.0,72.1,0.0,28.62,73.7,1.99
9.0,72.2,0.0,28.45,75.15,0.76
9.0,72.3,0.0,28.45,75.15,0.76
9.0,72.4,0.0,28.45,75.15,0.76
9.0,72.5,0.0,28.45,75.15,0.76
9.0,72.6,0.0,28.45,75.15,0.76
9.0,72.7,0.0,28.45,75.15,0.76
9.0,72.8,0.0,28.45,75.15,0.76
9.0,72.9,0.0,28.07,77.34,1.49
9.0,73.0,0.0,28.07,77.34,1.49
9.0,73.1,0.0,28.07,77.34,1.49
9.0,73.2,0.0,28.07,77.34,1.49
9.0,73.3,0.0,28.07,77.34,1.49
9.0,73.4,0.0,28.07,77.34,1.49
9.0,73.5,0.0,27.74,79.57,6.98
9.0,73.6,0.0,27.74,79.57,6.98
9.0,73.7,0.0,27.74,79.57,6.98
9.0,73.8,0.0,27.74,79.57,6.98
9.0,73.9,0.0,27.74,79.57,6.98
9.0,74.0,0.0,27.74,79.57,6.98
9.0,74.1,0.0,27.68,78.59,13.49
9.0,74.2,0.0,27.68,78.59,13.49
9.0,74.3,0.0,27.68,78.59,13.49
9.0,74.4,0.0,27.68,78.59,13.49
9.0,74.5,0.0,27.68,78.59,13.49
9.0,74.6,0.0,27.68,78.59,13.49
9.0,74.7,0.0,27.72,77.21,12.55
9.0,74.8,0.0,27.72,77.21,12.55
9.0,74.9,0.0,27.72,77.21,12.55
9.0,75.0,0.0,27.72,77.21,12.55
9.0,75.1,0.0,27.72,77.21,12.55
9.0,75.2,0.0,27.72,77.21,12.55
9.0,75.3,0.0,27.72,77.21,12.55
9.0,75.4,0.0,28.19,75.48,6.07
9.0,75.5,0.0,28.19,75.48,6.07
9.0,75.6,0.0,28.19,75.48,6.07
9.0,75.7,0.0,28.19,75.48,6.07
9.0,75.8,0.0,28.19,75.48,6.07
9.0,75.9,0.0,28.19,75.48,6.07
9.0,76.0,0.0,28.19,74.24,2.08
9.0,76.1,0.0,28.19,74.24,2.08
9.0,76.2,0.0,28.19,74.24,2.08
9.0,76.3,0.0,28.19,74.24,2.08
9.0,76.4,0.0,28.19,74.24,2.08
9.0,76.5,0.0,28.19,74.24,2.08
9.0,76.6,5.0,24.42,83.04,0.22
9.0,76.7,47.0,24.42,83.04,0.22
9.0,76.8,49.0,24.42,83.04,0.22
9.0,76.9,88.0,24.42,83.04,0.22
9.0,77.0,73.0,24.42,83.04,0.22
9.0,77.1,335.0,24.42,83.04,0.22
9.0,77.2,195.0,22.88,87.38,0.0
9.0,77.3,181.0,22.88,87.38,0.0
9.0,77.4,145.0,22.88,87.38,0.0
9.0,77.5,125.0,22.88,87.38,0.0
9.0,77.6,119.0,22.88,87.38,0.0
9.0,77.7,106.0,22.88,87.38,0.0
9.0,77.8,81.0,22.88,87.38,0.0
9.0,77.9,78.0,25.22,85.14,0.01
9.0,78.0,55.0,25.22,85.14,0.01
9.0,78.1,24.0,25.22,85.14,0.01
9.0,78.2,9.0,25.22,85.14,0.01
9.0,78.3,0.0,25.22,85.14,0.01
9.0,78.4,0.0,25.22,85.14,0.01
9.0,78.5,0.0,26.39,83.15,0.14
9.0,78.6,0.0,26.39,83.15,0.14
9.0,78.7,0.0,26.39,83.15,0.14
9.0,78.8,0.0,26.39,83.15,0.14
9.0,78.9,0.0,26.39,83.15,0.14
9.0,79.0,0.0,26.39,83.15,0.14
9.0,79.1,0.0,27.14,79.22,1.13
9.0,79.2,0.0,27.14,79.22,1.13
9.0,79.3,0.0,27.14,79.22,1.13
9.0,79.4,0.0,27.14,79.22,1.13
9.0,79.5,0.0,27.14,79.22,1.13
9.0,79.6,0.0,27.14,79.22,1.13
9.0,79.7,0.0,26.18,83.74,3.6
9.0,79.8,0.0,26.18,83.74,3.6
9.0,79.9,0.0,26.18,83.74,3.6
9.0,80.0,0.0,26.18,83.74,3.6
9.0,80.1,14.0,26.18,83.74,3.6
9.0,80.2,40.0,26.18,83.74,3.6
9.0,80.3,52.0,26.18,83.74,3.6
9.0,80.4,90.0,25.66,87.17,5.55
9.0,80.5,94.0,25.66,87.17,5.55
9.0,80.6,110.0,25.66,87.17,5.55
9.0,80.7,55.0,25.66,87.17,5.55
9.0,80.8,35.0,25.66,87.17,5.55
9.0,80.9,3.0,25.66,87.17,5.55
9.0,81.0,0.0,27.25,81.12,6.7
9.0,81.1,0.0,27.25,81.12,6.7
9.0,81.2,0.0,27.25,81.12,6.7
9.0,81.3,0.0,27.25,81.12,6.7
9.0,81.4,0.0,27.25,81.12,6.7
9.0,81.5,0.0,27.25,81.12,6.7
9.0,81.6,0.0,27.97,78.81,4.77
9.0,81.7,0.0,27.97,78.81,4.77
9.0,81.8,0.0,27.97,78.81,4.77
9.0,81.9,0.0,27.97,78.81,4.77
9.0,82.0,0.0,27.97,78.81,4.77
9.0,82.1,0.0,27.97,78.81,4.77
9.0,82.2,0.0,28.14,78.31,3.16
9.0,82.3,0.0,28.14,78.31,3.16
9.0,82.4,0.0,28.14,78.31,3.16
9.0,82.5,0.0,28.14,78.31,3.16
9.0,82.6,0.0,28.14,78.31,3.16
9.0,82.7,0.0,28.14,78.31,3.16
9.0,82.8,0.0,28.14,78.31,3.16
9.0,82.9,0.0,28.21,78.55,2.21
9.0,83.0,0.0,28.21,78.55,2.21
9.0,83.1,0.0,28.21,78.55,2.21
9.0,83.2,0.0,28.21,78.55,2.21
9.0,83.3,0.0,28.21,78.55,2.21
9.0,83.4,0.0,28.21,78.55,2.21
9.0,83.5,0.0,28.26,78.62,1.87
9.0,83.6,0.0,28.26,78.62,1.87
9.0,83.7,0.0,28.26,78.62,1.87
9.0,83.8,0.0,28.26,78.62,1.87
9.0,83.9,0.0,28.26,78.62,1.87
9.0,84.0,0.0,28.26,78.62,1.87
9.0,84.1,0.0,28.26,78.72,1.63
9.0,84.2,0.0,28.26,78.72,1.63
9.0,84.3,0.0,28.26,78.72,1.63
9.0,84.4,0.0,28.26,78.72,1.63
9.0,84.5,0.0,28.26,78.72,1.63
9.0,84.6,0.0,28.26,78.72,1.63
9.0,84.7,0.0,28.2,79.11,1.11
9.0,84.8,0.0,28.2,79.11,1.11
9.0,84.9,0.0,28.2,79.11,1.11
9.0,85.0,0.0,28.2,79.11,1.11
9.0,85.1,0.0,28.2,79.11,1.11
9.0,85.2,0.0,28.2,79.11,1.11
9.0,85.3,0.0,28.2,79.11,1.11
9.0,85.4,0.0,28.13,79.53,0.68
9.0,85.5,0.0,28.13,79.53,0.68
9.0,85.6,0.0,28.13,79.53,0.68
9.0,85.7,0.0,28.13,79.53,0.68
9.0,85.8,0.0,28.13,79.53,0.68
9.0,85.9,0.0,28.13,79.53,0.68
9.0,86.0,0.0,28.09,79.7,0.5
9.0,86.1,0.0,28.09,79.7,0.5
9.0,86.2,0.0,28.09,79.7,0.5
9.0,86.3,0.0,28.09,79.7,0.5
9.0,86.4,0.0,28.09,79.7,0.5
9.0,86.5,0.0,28.09,79.7,0.5
9.0,86.6,0.0,27.99,80.27,0.42
9.0,86.7,0.0,27.99,80.27,0.42
9.0,86.8,0.0,27.99,80.27,0.42
9.0,86.9,0.0,27.99,80.27,0.42
9.0,87.0,0.0,27.99,80.27,0.42
9.0,87.1,0.0,27.99,80.27,0.42
9.0,87.2,0.0,27.9,81.56,0.35
9.0,87.3,0.0,27.9,81.56,0.35
9.0,87.4,0.0,27.9,81.56,0.35
9.0,87.5,0.0,27.9,81.56,0.35
9.0,87.6,0.0,27.9,81.56,0.35
9.0,87.7,0.0,27.9,81.56,0.35
9.0,87.8,0.0,27.9,81.56,0.35
9.0,87.9,0.0,27.94,81.41,0.21
9.0,88.0,0.0,27.94,81.41,0.21
9.0,88.1,0.0,27.94,81.41,0.21
9.0,88.2,0.0,27.94,81.41,0.21
9.0,88.3,0.0,27.94,81.41,0.21
9.0,88.4,0.0,27.94,81.41,0.21
9.0,88.5,0.0,27.97,81.13,0.14
9.0,88.6,0.0,27.97,81.13,0.14
9.0,88.7,0.0,27.97,81.13,0.14
9.0,88.8,0.0,27.97,81.13,0.14
9.0,88.9,0.0,27.97,81.13,0.14
9.0,89.0,0.0,27.97,81.13,0.14
9.0,89.1,0.0,28.0,80.56,0.09
9.0,89.2,0.0,28.0,80.56,0.09
9.0,89.3,0.0,28.0,80.56,0.09
9.0,89.4,0.0,28.0,80.56,0.09
9.0,89.5,0.0,28.0,80.56,0.09
9.0,89.6,0.0,28.0,80.56,0.09
9.0,89.7,0.0,28.04,79.84,0.09
9.0,89.8,0.0,28.04,79.84,0.09
9.0,89.9,0.0,28.04,79.84,0.09
9.0,90.0,0.0,28.04,79.84,0.09
9.0,90.1,0.0,28.04,79.84,0.09
9.0,90.2,0.0,28.04,79.84,0.09
9.0,90.3,0.0,28.04,79.84,0.09
9.0,90.4,0.0,28.1,79.12,0.16
9.0,90.5,0.0,28.1,79.12,0.16
9.0,90.6,0.0,28.1,79.12,0.16
9.0,90.7,0.0,28.1,79.12,0.16
9.0,90.8,0.0,28.1,79.12,0.16
9.0,90.9,0.0,28.1,79.12,0.16
9.0,91.0,0.0,28.14,79.03,0.24
9.0,91.1,0.0,28.14,79.03,0.24
9.0,91.2,0.0,28.14,79.03,0.24
9.0,91.3,0.0,28.14,79.03,0.24
9.0,91.4,0.0,28.14,79.03,0.24
9.0,91.5,0.0,28.14,79.03,0.24
9.0,91.6,0.0,28.16,79.51,0.29
9.0,91.7,0.0,28.16,79.51,0.29
9.0,91.8,0.0,28.16,79.51,0.29
9.0,91.9,0.0,28.16,79.51,0.29
9.0,92.0,0.0,28.16,79.51,0.29
9.0,92.1,0.0,28.16,79.51,0.29
9.0,92.2,0.0,28.27,79.56,0.63
9.0,92.3,0.0,28.27,79.56,0.63
9.0,92.4,0.0,28.27,79.56,0.63
9.0,92.5,0.0,28.27,79.56,0.63
9.0,92.6,0.0,28.27,79.56,0.63
9.0,92.7,0.0,28.27,79.56,0.63
9.0,92.8,0.0,28.27,79.56,0.63
9.0,92.9,0.0,28.46,79.05,1.22
9.0,93.0,0.0,28.46,79.05,1.22
9.0,93.1,0.0,28.46,79.05,1.22
9.0,93.2,0.0,28.46,79.05,1.22
9.0,93.3,0.0,28.46,79.05,1.22
9.0,93.4,0.0,28.46,79.05,1.22
9.0,93.5,0.0,28.7,78.67,1.47
9.0,93.6,0.0,28.7,78.67,1.47
9.0,93.7,0.0,28.7,78.67,1.47
9.0,93.8,0.0,28.7,78.67,1.47
9.0,93.9,0.0,28.7,78.67,1.47
9.0,94.0,0.0,28.7,78.67,1.47
9.0,94.1,0.0,28.81,78.89,1.21
9.0,94.2,0.0,28.81,78.89,1.21
9.0,94.3,0.0,28.81,78.89,1.21
9.0,94.4,0.0,28.81,78.89,1.21
9.0,94.5,0.0,28.81,78.89,1.21
9.0,94.6,0.0,28.81,78.89,1.21
9.0,94.7,0.0,28.8,79.54,1.04
9.0,94.8,0.0,28.8,79.54,1.04
9.0,94.9,0.0,28.8,79.54,1.04
9.0,95.0,0.0,28.8,79.54,1.04
9.0,95.1,0.0,28.8,79.54,1.04
9.0,95.2,0.0,28.8,79.54,1.04
9.0,95.3,0.0,28.8,79.54,1.04
9.0,95.4,0.0,28.71,80.12,0.96
9.0,95.5,0.0,28.71,80.12,0.96
9.0,95.6,0.0,28.71,80.12,0.96
9.0,95.7,0.0,28.71,80.12,0.96
9.0,95.8,0.0,28.71,80.12,0.96
9.0,95.9,0.0,28.71,80.12,0.96
9.0,96.0,0.0,28.74,79.72,1.09
9.0,96.1,0.0,28.74,79.72,1.09
9.0,96.2,0.0,28.74,79.72,1.09
9.0,96.3,0.0,28.74,79.72,1.09
9.0,96.4,0.0,28.74,79.72,1.09
9.0,96.5,0.0,28.74,79.72,1.09
9.0,96.6,0.0,28.6,80.76,1.24
9.0,96.7,0.0,28.6,80.76,1.24
9.0,96.8,0.0,28.6,80.76,1.24
9.0,96.9,0.0,28.6,80.76,1.24
9.0,97.0,0.0,28.6,80.76,1.24
9.0,97.1,0.0,28.6,80.76,1.24
9.0,97.2,0.0,28.37,82.86,1.3
9.0,97.3,0.0,28.37,82.86,1.3
9.0,97.4,0.0,28.37,82.86,1.3
9.0,97.5,0.0,28.37,82.86,1.3
9.0,97.6,0.0,28.37,82.86,1.3
9.0,97.7,0.0,28.37,82.86,1.3
9.0,97.8,0.0,28.37,82.86,1.3
9.0,97.9,0.0,27.74,85.56,1.54
9.0,98.0,0.0,27.74,85.56,1.54
9.1,68.0,0.0,28.03,80.62,5.55
9.1,68.1,0.0,28.03,80.62,5.55
9.1,68.2,0.0,28.03,80.62,5.55
9.1,68.3,0.0,28.03,80.62,5.55
9.1,68.4,0.0,28.03,80.62,5.55
9.1,68.5,0.0,28.11,79.73,5.82
9.1,68.6,0.0,28.11,79.73,5.82
9.1,68.7,0.0,28.11,79.73,5.82
9.1,68.8,0.0,28.11,79.73,5.82
9.1,68.9,0.0,28.11,79.73,5.82
9.1,69.0,0.0,28.11,79.73,5.82
9.1,69.1,0.0,28.27,78.01,5.29
9.1,69.2,0.0,28.27,78.01,5.29
9.1,69.3,0.0,28.27,78.01,5.29
9.1,69.4,0.0,28.27,78.01,5.29
9.1,69.5,0.0,28.27,78.01,5.29
9.1,69.6,0.0,28.27,78.01,5.29
9.1,69.7,0.0,28.27,77.26,6.19
9.1,69.8,0.0,28.27,77.26,6.19
9.1,69.9,0.0,28.27,77.26,6.19
9.1,70.0,0.0,28.27,77.26,6.19
9.1,70.1,0.0,28.27,77.26,6.19
9.1,70.2,0.0,28.27,77.26,6.19
9.1,70.3,0.0,28.27,77.26,6.19
9.1,70.4,0.0,28.32,76.22,6.79
9.1,70.5,0.0,28.32,76.22,6.79
9.1,70.6,0.0,28.32,76.22,6.79
9.1,70.7,0.0,28.32,76.22,6.79
9.1,70.8,0.0,28.32,76.22,6.79
9.1,70.9,0.0,28.32,76.22,6.79
9.1,71.0,0.0,28.55,74.29,5.14
9.1,71.1,0.0,28.55,74.29,5.14
9.1,71.2,0.0,28.55,74.29,5.14
9.1,71.3,0.0,28.55,74.29,5.14
9.1,71.4,0.0,28.55,74.29,5.14
9.1,71.5,0.0,28.55,74.29,5.14
9.1,71.6,0.0,28.62,73.7,1.99
9.1,71.7,0.0,28.62,73.7,1.99
9.1,71.8,0.0,28.62,73.7,1.99
9.1,71.9,0.0,28.62,73.7,1.99
9.1,72.0,0.0,28.62,73.7,1.99
9.1,72.1,0.0,28.62,73.7,1.99
9.1,72.2,0.0,28.45,75.15,0.76
9.1,72.3,0.0,28.45,75.15,0.76
9.1,72.4,0.0,28.45,75.15,0.76
9.1,72.5,0.0,28.45,75.15,0.76
9.1,72.6,0.0,28.45,75.15,0.76
9.1,72.7,0.0,28.45,75.15,0.76
9.1,72.8,0.0,28.45,75.15,0.76
9.1,72.9,0.0,28.07,77.34,1.49
9.1,73.0,0.0,28.07,77.34,1.49
9.1,73.1,0.0,28.07,77.34,1.49
9.1,73.2,0.0,28.07,77.34,1.49
9.1,73.3,0.0,28.07,77.34,1.49
9.1,73.4,0.0,28.07,77.34,1.49
9.1,73.5,0.0,27.74,79.57,6.98
9.1,73.6,0.0,27.74,79.57,6.98
9.1,73.7,0.0,27.74,79.57,6.98
9.1,73.8,0.0,27.74,79.57,6.98
9.1,73.9,0.0,27.74,79.57,6.98
9.1,74.0,0.0,27.74,79.57,6.98
9.1,74.1,0.0,27.68,78.59,13.49
9.1,74.2,0.0,27.68,78.59,13.49
9.1,74.3,0.0,27.68,78.59,13.49
9.1,74.4,0.0,27.68,78.59,13.49
9.1,74.5,0.0,27.68,78.59,13.49
9.1,74.6,0.0,27.68,78.59,13.49
9.1,74.7,0.0,27.72,77.21,12.55
9.1,74.8,0.0,27.72,77.21,12.55
9.1,74.9,0.0,27.72,77.21,12.55
9.1,75.0,0.0,27.72,77.21,12.55
9.1,75.1,0.0,27.72,77.21,12.55
9.1,75.2,0.0,27.72,77.21,12.55
9.1,75.3,0.0,27.72,77.21,12.55
9.1,75.4,0.0,28.19,75.48,6.07
9.1,75.5,0.0,28.19,75.48,6.07
9.1,75.6,0.0,28.19,75.48,6.07
9.1,75.7,0.0,28.19,75.48,6.07
9.1,75.8,0.0,28.19,75.48,6.07
9.1,75.9,0.0,28.19,75.48,6.07
9.1,76.0,0.0,28.19,74.24,2.08
9.1,76.1,0.0,28.19,74.24,2.08
9.1,76.2,0.0,28.19,74.24,2.08
9.1,76.3,0.0,28.19,74.24,2.08
9.1,76.4,0.0,28.19,74.24,2.08
9.1,76.5,10.0,28.19,74.24,2.08
9.1,76.6,5.0,24.42,83.04,0.22
9.1,76.7,29.0,24.42,83.04,0.22
9.1,76.8,26.0,24.42,83.04,0.22
9.1,76.9,159.0,24.42,83.04,0.22
9.1,77.0,332.0,24.42,83.04,0.22
9.1,77.1,71.0,24.42,83.04,0.22
9.1,77.2,1198.0,22.88,87.38,0.0
9.1,77.3,215.0,22.88,87.38,0.0
9.1,77.4,199.0,22.88,87.38,0.0
9.1,77.5,164.0,22.88,87.38,0.0
9.1,77.6,130.0,22.88,87.38,0.0
9.1,77.7,114.0,22.88,87.38,0.0
9.1,77.8,111.0,22.88,87.38,0.0
